Source,Target,Weight
user_020909,user_035105,1
user_020910,user_022979,1
user_020910,user_008001,1
user_020910,user_035110,1
user_020911,user_020911,4
user_020911,user_035349,1
user_020911,user_035051,1
user_020911,user_014732,1
user_020911,user_020678,1
user_020912,user_037095,1
user_020913,user_035040,1
user_020913,user_018558,1
user_020913,user_004344,1
user_020914,user_035195,1
user_020914,user_035294,1
user_020915,user_035067,2
user_020915,user_026103,1
user_020916,user_035288,1
user_020917,user_017168,1
user_020917,user_035240,1
user_020918,user_036491,1
user_020918,user_035014,1
user_020919,user_011695,1
user_020920,user_012245,1
user_020920,user_036015,1
user_020921,user_035029,1
user_020921,user_035692,1
user_020921,user_035354,1
user_020921,user_035009,1
user_020922,user_035409,1
user_020923,user_035104,1
user_020923,user_035220,1
user_020924,user_035082,1
user_020924,user_035072,1
user_020925,user_035728,1
user_020925,user_035506,1
user_020926,user_037039,1
user_020927,user_035409,1
user_020927,user_035044,1
user_020927,user_015376,1
user_020927,user_035257,1
user_020928,user_035409,1
user_020929,user_017391,1
user_020929,user_035060,1
user_020930,user_035607,1
user_020930,user_036475,1
user_020931,user_036441,1
user_020931,user_035051,1
user_020932,user_035067,1
user_020933,user_036149,1
user_020934,user_023543,2
user_020934,user_035082,1
user_020934,user_035011,1
user_020934,user_035060,1
user_020934,user_025903,1
user_020935,user_035240,1
user_020935,user_018201,1
user_020936,user_022979,1
user_020937,user_012713,1
user_020937,user_035060,1
user_020938,user_026103,1
user_020938,user_035478,1
user_020939,user_020711,1
user_020939,user_001099,1
user_020940,user_027470,1
user_020940,user_035060,1
user_020941,user_008328,1
user_020941,user_013817,1
user_020942,user_035015,1
user_020942,user_035127,1
user_020943,user_035020,1
user_020944,user_036446,1
user_020944,user_012589,1
user_020944,user_036531,1
user_020945,user_035187,1
user_020945,user_026100,1
user_020946,user_035067,1
user_020947,user_011216,1
user_020947,user_037014,1
user_020947,user_016220,1
user_020948,user_006046,2
user_020948,user_011048,1
user_020948,user_035020,1
user_020948,user_035195,1
user_020948,user_005792,1
user_020948,user_035009,1
user_020949,user_015907,1
user_020949,user_035029,1
user_020950,user_036631,1
user_020951,user_035183,1
user_020951,user_035482,1
user_020951,user_009990,1
user_020952,user_035082,1
user_020953,user_035259,1
user_020954,user_035011,1
user_020954,user_020711,1
user_020955,user_035072,1
user_020955,user_035104,1
user_020955,user_035127,1
user_020956,user_035187,1
user_020956,user_035226,1
user_020957,user_036934,1
user_020958,user_036291,1
user_020959,user_005929,3
user_020959,user_035574,1
user_020959,user_010453,1
user_020959,user_035234,1
user_020959,user_031390,1
user_020959,user_035060,2
user_020960,user_017667,1
user_020961,user_035072,1
user_020961,user_035168,1
user_020961,user_035179,1
user_020961,user_035127,1
user_020961,user_035204,1
user_020961,user_035014,1
user_020961,user_035300,1
user_020961,user_035407,1
user_020961,user_035244,1
user_020961,user_037106,1
user_020961,user_035173,1
user_020961,user_035216,1
user_020962,user_036977,1
user_020962,user_016654,1
user_020962,user_022979,1
user_020963,user_035072,1
user_020963,user_035233,1
user_020963,user_035015,1
user_020963,user_035127,1
user_020963,user_013817,1
user_020963,user_035060,1
user_020964,user_035067,1
user_020965,user_013817,1
user_020965,user_035234,1
user_020965,user_035105,2
user_020965,user_035127,1
user_020965,user_035204,1
user_020966,user_035314,1
user_020966,user_035051,1
user_020966,user_004344,1
user_020966,user_035517,1
user_020967,user_037143,1
user_020968,user_010904,1
user_020969,user_035713,1
user_020969,user_035009,1
user_020969,user_035849,1
user_020969,user_035082,1
user_020969,user_010453,1
user_020970,user_017667,1
user_020970,user_018201,1
user_020971,user_035195,1
user_020971,user_035518,1
user_020972,user_036383,1
user_020972,user_035226,1
user_020973,user_035015,1
user_020973,user_035425,1
user_020973,user_035105,1
user_020974,user_004344,3
user_020974,user_035069,1
user_020974,user_035167,1
user_020974,user_010788,1
user_020974,user_035264,1
user_020974,user_010776,1
user_020975,user_036865,1
user_020976,user_004344,3
user_020977,user_035198,1
user_020977,user_035461,1
user_020977,user_035060,1
user_020977,user_035428,1
user_020978,user_035047,1
user_020979,user_035235,1
user_020980,user_011939,2
user_020980,user_010788,1
user_020980,user_035195,1
user_020980,user_035018,1
user_020980,user_035197,1
user_020980,user_035105,1
user_020980,user_035177,1
user_020981,user_035195,1
user_020982,user_035298,1
user_020983,user_015301,1
user_020983,user_035575,1
user_020984,user_035395,1
user_020985,user_035014,1
user_020985,user_035204,1
user_020985,user_035127,1
user_020985,user_035015,1
user_020986,user_037157,1
user_020987,user_020711,3
user_020987,user_004522,1
user_020988,user_018201,1
user_020988,user_035240,1
user_020988,user_001538,1
user_020989,user_036900,1
user_020990,user_037167,1
user_020991,user_035014,1
user_020991,user_004522,1
user_020992,user_001440,1
user_020992,user_035585,1
user_020993,user_035011,1
user_020994,user_020711,1
user_020995,user_035322,1
user_020995,user_004344,4
user_020995,user_012252,1
user_020995,user_021059,1
user_020995,user_035498,1
user_020995,user_035353,1
user_020995,user_036686,1
user_020995,user_035014,1
user_020995,user_035349,2
user_020995,user_035352,2
user_020995,user_018558,1
user_020995,user_035110,1
user_020995,user_024781,1
user_020995,user_004522,3
user_020995,user_035678,1
user_020995,user_014076,1
user_020995,user_003410,1
user_020995,user_010453,1
user_020995,user_001491,1
user_020995,user_035264,1
user_020995,user_014732,1
user_020995,user_035333,1
user_020995,user_018174,1
user_020995,user_036366,1
user_020995,user_035320,1
user_020996,user_035082,1
user_020996,user_037168,1
user_020997,user_035849,1
user_020997,user_035171,1
user_020997,user_009001,1
user_020997,user_035013,1
user_020997,user_035373,1
user_020997,user_001839,1
user_020997,user_008941,11
user_020997,user_035009,1
user_020997,user_035029,2
user_020997,user_035176,1
user_020997,user_015907,1
user_020997,user_035072,2
user_020997,user_035168,1
user_020997,user_000113,1
user_020997,user_015561,1
user_020997,user_035105,2
user_020997,user_035015,1
user_020997,user_035127,1
user_020997,user_035204,1
user_020997,user_035016,1
user_020997,user_035180,1
user_020997,user_035385,1
user_020997,user_035030,1
user_020997,user_020711,1
user_020998,user_035051,1
user_020999,user_035020,1
user_021000,user_035693,1
user_021000,user_016261,1
user_021000,user_000214,1
user_021000,user_035367,1
user_021001,user_035452,1
user_021001,user_011487,1
user_021001,user_035235,1
user_021001,user_035409,1
user_021001,user_035014,1
user_021001,user_006046,1
user_021001,user_035029,1
user_021001,user_009001,1
user_021001,user_035238,1
user_021001,user_015561,1
user_021001,user_001491,1
user_021001,user_035009,2
user_021001,user_035691,1
user_021001,user_035020,1
user_021001,user_000113,1
user_021001,user_018336,1
user_021001,user_010776,1
user_021001,user_013817,1
user_021002,user_036795,1
user_021003,user_013817,1
user_021003,user_035016,1
user_021003,user_035015,1
user_021003,user_035014,1
user_021004,user_035147,1
user_021004,user_022979,1
user_021005,user_009975,1
user_021006,user_036865,1
user_021007,user_035032,1
user_021008,user_035116,1
user_021008,user_035652,1
user_021009,user_020711,1
user_021009,user_035072,1
user_021009,user_035437,1
user_021009,user_035176,1
user_021009,user_035308,1
user_021009,user_035306,1
user_021009,user_012589,1
user_021009,user_035016,1
user_021009,user_013817,1
user_021009,user_001839,1
user_021009,user_035087,1
user_021009,user_035061,1
user_021010,user_035941,1
user_021011,user_035105,1
user_021011,user_006092,1
user_021011,user_013734,1
user_021012,user_005792,1
user_021012,user_035009,1
user_021012,user_035617,1
user_021012,user_035013,1
user_021012,user_017300,1
user_021012,user_013817,1
user_021012,user_035234,1
user_021012,user_035015,1
user_021012,user_035062,1
user_021012,user_035007,1
user_021012,user_010788,1
user_021012,user_035060,1
user_021012,user_008941,1
user_021012,user_035127,1
user_021012,user_035373,1
user_021013,user_035020,1
user_021013,user_035014,1
user_021013,user_035051,1
user_021013,user_016033,1
user_021014,user_035082,1
user_021015,user_035013,1
user_021015,user_015376,1
user_021015,user_036239,1
user_021015,user_035299,1
user_021016,user_035082,1
user_021016,user_035039,1
user_021017,user_035007,2
user_021017,user_009001,1
user_021017,user_035072,1
user_021017,user_015907,1
user_021017,user_035020,1
user_021018,user_035105,1
user_021018,user_035425,1
user_021019,user_036918,1
user_021019,user_035060,1
user_021020,user_035051,1
user_021020,user_036058,1
user_021021,user_035240,1
user_021021,user_018201,1
user_021022,user_035294,1
user_021022,user_037053,1
user_021023,user_001538,1
user_021023,user_029391,1
user_021024,user_037017,1
user_021025,user_015376,1
user_021026,user_018633,1
user_021027,user_036009,1
user_021027,user_037169,1
user_021028,user_008105,1
user_021028,user_000113,1
user_021029,user_013817,1
user_021030,user_020711,3
user_021030,user_004344,1
user_021030,user_035127,1
user_021030,user_035060,1
user_021031,user_035011,1
user_021032,user_037170,1
user_021033,user_009990,1
user_021033,user_035239,1
user_021034,user_035186,1
user_021034,user_007060,1
user_021034,user_035861,1
user_021035,user_007415,1
user_021036,user_035105,1
user_021036,user_035321,1
user_021037,user_011349,1
user_021037,user_013817,1
user_021038,user_037129,1
user_021039,user_035201,1
user_021039,user_035455,1
user_021039,user_035243,1
user_021040,user_005929,1
user_021040,user_036991,1
user_021041,user_036457,1
user_021042,user_035205,1
user_021042,user_035056,1
user_021043,user_035082,1
user_021043,user_035632,1
user_021044,user_023543,2
user_021044,user_035015,1
user_021044,user_035056,1
user_021044,user_027470,1
user_021044,user_017391,1
user_021045,user_035007,1
user_021045,user_035010,1
user_021045,user_035011,1
user_021046,user_035309,1
user_021047,user_035154,2
user_021047,user_035796,1
user_021048,user_035079,1
user_021048,user_015376,1
user_021049,user_035628,1
user_021049,user_035066,1
user_021050,user_036286,1
user_021051,user_022979,2
user_021051,user_035051,1
user_021051,user_001451,1
user_021051,user_035115,1
user_021051,user_035321,1
user_021051,user_035122,1
user_021051,user_021982,1
user_021051,user_009975,1
user_021051,user_035394,1
user_021051,user_035110,1
user_021051,user_035089,1
user_021052,user_035105,1
user_021052,user_007244,1
user_021053,user_035105,1
user_021054,user_035079,1
user_021054,user_035321,1
user_021055,user_037103,1
user_021056,user_035410,1
user_021056,user_035408,1
user_021057,user_036605,1
user_021057,user_035051,1
user_021058,user_036869,1
user_021058,user_035195,2
user_021059,user_013204,1
user_021059,user_035163,1
user_021060,user_035014,1
user_021060,user_035051,1
user_021060,user_035048,1
user_021061,user_037171,1
user_021062,user_035849,1
user_021063,user_036019,1
user_021064,user_035834,1
user_021065,user_035474,1
user_021065,user_035094,1
user_021066,user_035094,1
user_021066,user_035955,1
user_021066,user_009619,1
user_021067,user_035105,1
user_021067,user_004522,1
user_021068,user_035349,2
user_021068,user_035162,2
user_021068,user_035348,1
user_021068,user_035170,1
user_021068,user_035429,1
user_021068,user_035167,1
user_021068,user_035322,1
user_021068,user_035498,1
user_021068,user_005792,1
user_021068,user_035856,1
user_021069,user_022979,1
user_021069,user_035051,1
user_021070,user_015907,1
user_021070,user_022397,1
user_021071,user_005929,1
user_021071,user_030277,1
user_021072,user_036891,1
user_021072,user_012713,1
user_021073,user_035046,1
user_021073,user_006046,1
user_021074,user_021074,1
user_021075,user_035259,1
user_021075,user_035082,1
user_021076,user_002126,1
user_021076,user_035852,1
user_021077,user_035587,1
user_021078,user_035183,1
user_021078,user_026103,1
user_021078,user_035067,1
user_021079,user_011083,1
user_021079,user_035011,1
user_021080,user_035082,1
user_021081,user_036375,1
user_021082,user_035051,1
user_021083,user_035321,1
user_021084,user_022979,1
user_021085,user_035195,1
user_021086,user_018898,1
user_021086,user_035060,1
user_021087,user_036358,1
user_021087,user_035418,1
user_021088,user_015876,1
user_021089,user_035014,1
user_021090,user_021074,1
user_021091,user_036553,1
user_021092,user_008093,1
user_021093,user_035756,1
user_021093,user_036208,1
user_021094,user_020511,1
user_021094,user_035428,1
user_021095,user_036675,1
user_021096,user_035041,1
user_021096,user_018558,1
user_021097,user_035051,1
user_021098,user_035321,1
user_021098,user_035015,1
user_021098,user_035060,1
user_021099,user_008001,1
user_021099,user_035116,1
user_021100,user_035040,1
user_021100,user_020319,1
user_021101,user_035425,1
user_021101,user_005929,1
user_021102,user_036134,1
user_021102,user_035383,1
user_021103,user_015907,1
user_021103,user_035421,1
user_021104,user_035195,1
user_021104,user_013817,1
user_021104,user_035234,1
user_021104,user_011556,1
user_021104,user_035042,1
user_021104,user_035015,1
user_021104,user_035016,1
user_021104,user_015312,1
user_021104,user_035127,1
user_021104,user_035009,1
user_021104,user_035061,1
user_021105,user_035587,1
user_021105,user_035815,1
user_021105,user_035788,1
user_021105,user_035038,1
user_021106,user_036928,1
user_021107,user_035056,2
user_021107,user_035014,1
user_021107,user_034479,1
user_021107,user_035007,1
user_021108,user_036009,1
user_021109,user_017391,1
user_021109,user_035329,1
user_021110,user_036414,1
user_021111,user_035048,1
user_021111,user_035013,1
user_021112,user_035645,2
user_021112,user_037172,1
user_021113,user_035052,1
user_021113,user_035011,1
user_021114,user_035071,1
user_021114,user_035052,1
user_021115,user_022979,2
user_021115,user_008001,1
user_021115,user_035128,1
user_021115,user_020848,1
user_021116,user_014516,1
user_021116,user_020711,1
user_021116,user_013817,1
user_021117,user_035298,1
user_021118,user_036106,1
user_021118,user_035375,1
user_021118,user_010788,1
user_021119,user_035967,1
user_021119,user_035176,1
user_021120,user_036364,1
user_021121,user_035162,1
user_021121,user_035856,1
user_021121,user_035069,1
user_021122,user_035351,1
user_021122,user_022625,1
user_021123,user_005792,1
user_021123,user_013817,1
user_021124,user_022979,2
user_021124,user_000211,2
user_021124,user_012776,1
user_021125,user_035628,2
user_021125,user_035404,1
user_021125,user_016014,1
user_021125,user_035286,1
user_021125,user_035094,1
user_021126,user_035029,1
